node_ID,label,NRP_metallophores_detected,Matched_count,NRPmet_per_genome,Matched_reps
ID40334,Rhodobacteraceae_mixed_RG11,0,6,0,GCF_001509585.1;GCF_001558155.1;GCF_003003255.1;GCF_900099935.1;GCF_900112335.1;GCF_900188335.1
ID14493,Arthrobacter_A,1,11,0.0909090909090909,GCF_000482545.1;GCF_000785535.1;GCF_001281315.1;GCF_001294625.1;GCF_001445575.1;GCF_002929305.1;GCF_002929705.1;GCF_003185915.1;GCF_003219795.1;GCF_003219815.1;GCF_900105965.1
ID42713,Phaeospirillum,2,3,0.666666666666667,GCF_000294655.1;GCF_000442515.1;GCF_900108475.1
ID1624,Butyrivibrio_RG3,0,9,0,GCF_000423925.1;GCF_000423945.1;GCF_000424145.1;GCF_000424265.1;GCF_000424285.1;GCF_000424385.1;GCF_000702265.1;GCF_000703165.1;GCF_900104155.1
ID11361,Tsukamurella,6,5,1.2,GCF_000092225.1;GCF_000312385.1;GCF_001575205.1;GCF_900103175.1;GCF_900104775.1
ID9627,Prochlorococcus_C,0,3,0,GCA_003214855.1;GCF_000011485.1;GCF_000760295.1
ID39301,Methylosinus,4,6,0.666666666666667,GCA_003105285.1;GCF_000379125.1;GCF_000685825.1;GCF_000745215.1;GCF_002752655.1;GCF_003113265.1
ID29081,Pseudomonas_F_RG1,1,5,0.2,GCF_000412695.1;GCF_000423545.1;GCF_000949385.2;GCF_001708505.1;GCF_002355475.1
ID36152,Rhizobacter_RG1,5,4,1.25,GCF_001425785.1;GCF_001425825.1;GCF_002116905.1;GCF_900142965.1
ID36180,Aquabacterium,1,6,0.166666666666667,GCA_001770725.1;GCA_001770775.1;GCA_002339015.1;GCF_000768065.1;GCF_001447195.1;GCF_003100395.1
ID3182,Peptoniphilus_A_RG1,0,5,0,GCF_000311825.1;GCF_000312025.1;GCF_000321025.1;GCF_001517665.2;GCF_900176605.1
ID35477,Herbaspirillum,6,14,0.428571428571429,GCF_000256565.1;GCF_000261365.1;GCF_000282135.1;GCF_000282575.1;GCF_000300975.2;GCF_000577615.1;GCF_001040945.1;GCF_001189915.1;GCF_001189955.1;GCF_001189965.1;GCF_001267925.1;GCF_002213415.1;GCF_002213425.1;GCF_002257565.1
ID7269,Bacillus_H_RG1,0,2,0,GCF_002019705.1;GCF_002019765.1
ID11607,Corynebacterium_RG2,3,4,0.75,GCF_000183325.1;GCF_000418365.1;GCF_000626675.1;GCF_001942345.1
ID14659,Kocuria_RG1,0,2,0,GCF_000010285.1;GCF_000786655.1
ID10133,Microcoleus,1,3,0.333333333333333,GCA_003542015.1;GCF_000317475.1;GCF_002412335.2
ID38642,Labrenzia_RG1,3,8,0.375,GCA_001890945.1;GCF_000148725.1;GCF_000168975.1;GCF_001404515.1;GCF_001624695.1;GCF_001999245.1;GCF_002237595.1;GCF_002906165.1
ID4252,Brevibacillus_B,2,2,1,GCF_000219535.2;GCF_002706795.1
ID11798,Sciscionella,3,2,1.5,GCF_000379465.1;GCF_000737195.2
ID7447,Oceanobacillus_RG1,0,2,0,GCF_001659985.1;GCF_900176885.1
ID40794,Phenylobacterium_RG1,0,10,0,GCA_001724605.1;GCA_001824475.1;GCA_003136395.1;GCF_000017265.1;GCF_001375595.1;GCF_001557235.1;GCF_003254475.1;GCF_003254505.1;GCF_003254525.1;GCF_003254705.1
ID26454,Fibrella,0,1,0,GCF_000331105.1
ID11195,Rhodococcus_RG5,3,3,1,GCF_001040705.1;GCF_001894865.1;GCF_001894985.1
ID6806,Bacillus_F_RG1,0,7,0,GCF_000935355.1;GCF_001305855.1;GCF_001456935.1;GCF_001591825.1;GCF_001648555.1;GCF_001877785.1;GCF_002561455.1
ID42686,Thalassospira_RG1,0,4,0,GCF_001907695.1;GCF_002115755.1;GCF_002115825.1;GCF_002844375.1
ID14498,Micrococcaceae_mixed_RG2,1,3,0.333333333333333,GCF_000018885.1;GCF_000376245.1;GCF_000950575.1
ID34457,Methylomonas_RG1,0,4,0,GCA_002083615.1;GCF_000515215.1;GCF_001644025.1;GCF_001644035.1
ID6100,Lactobacillus_F,0,6,0,GCF_000463075.2;GCF_000498955.2;GCF_001039045.1;GCF_001438845.1;GCF_002970915.1;GCF_002970935.1
ID6841,Domibacillus,0,9,0,GCF_000966195.1;GCF_000970675.1;GCF_000970685.1;GCF_001643235.1;GCF_001750285.1;GCF_001906925.1;GCF_001936625.1;GCF_001975785.1;GCF_900156125.1
ID29211,Pseudomonas_RG2,10,10,1,GCA_002796985.1;GCF_000313755.1;GCF_000349845.1;GCF_000689415.1;GCF_000955805.1;GCF_002091755.1;GCF_900099785.1;GCF_900103845.1;GCF_900112375.1;GCF_900187975.1
ID5889,Lactobacillaceae_mixed,0,9,0,GCA_000166735.2;GCF_000014445.1;GCF_000092505.1;GCF_000166715.1;GCF_001038455.1;GCF_001438695.1;GCF_001891125.1;GCF_900108455.1;GCF_900112405.1
ID11536,Corynebacterium_RG3,0,6,0,GCF_000550805.1;GCF_000980835.1;GCF_001020985.1;GCF_001457455.1;GCF_002155265.1;GCF_900187135.1
ID38683,Pseudovibrio,0,8,0,GCA_001310715.1;GCF_001561995.1;GCF_001562055.1;GCF_001623075.1;GCF_900104145.1;GCF_900110875.1;GCF_900114245.1;GCF_900143565.1
ID36530,Thauera,2,14,0.142857142857143,GCA_002422685.1;GCA_003446655.1;GCF_000310145.2;GCF_000310185.1;GCF_000310205.1;GCF_000310225.1;GCF_000443165.1;GCF_001051995.2;GCF_001591165.1;GCF_001696715.1;GCF_001922305.1;GCF_002245655.1;GCF_002354895.1;GCF_003030465.1
ID40978,Hyphomonas,0,20,0,GCA_000961695.1;GCA_000961795.1;GCA_001464545.1;GCA_002282565.1;GCA_002414505.1;GCA_002700305.1;GCA_002841155.1;GCA_003486945.1;GCF_000013025.1;GCF_000682675.1;GCF_000682695.1;GCF_000682715.1;GCF_000682735.1;GCF_000682755.1;GCF_000682775.1;GCF_000685215.1;GCF_000685235.1;GCF_000685275.1;GCF_000685295.1;GCF_000685315.1
ID9707,Synechococcus_C_RG1,0,5,0,GCA_003210315.1;GCA_003210755.1;GCF_000014585.1;GCF_000230675.1;GCF_001040845.1
ID5774,Enterococcus_B_RG2,0,6,0,GCF_000271405.2;GCF_001544215.1;GCF_001886195.1;GCF_002140175.1;GCF_002813755.1;GCF_002947535.1
ID36207,Thiomonas_RG1,0,3,0,GCF_000377645.1;GCF_000733775.1;GCF_900088825.1
ID6963,Bacillus_AY_RG1,0,2,0,GCF_001889165.1;GCF_002019635.1
ID29814,Marinobacter_RG2,0,3,0,GCA_002726615.1;GCF_000170835.1;GCF_000397065.2
ID11811,Saccharopolyspora_RG2,3,1,3,GCF_000062885.1
ID31808,Enterobacteriaceae_mixed_RG9,1,22,0.0454545454545455,GCF_000599985.1;GCF_000807275.1;GCF_001690185.1;GCF_001690195.1;GCF_001690275.1;GCF_001690355.1;GCF_001690495.1;GCF_001690525.1;GCF_001690595.1;GCF_001690655.1;GCF_001690685.1;GCF_001690705.1;GCF_001693435.1;GCF_001693755.1;GCF_002142155.1;GCF_002142215.1;GCF_003202775.1;GCF_003202915.1;GCF_900094935.1;GCF_900094945.1;GCF_900103085.1;GCF_900103255.1
ID42113,Acetobacteraceae_mixed_RG1,0,11,0,GCF_000234355.1;GCF_000378165.1;GCF_000964465.1;GCF_001598495.1;GCF_002003665.1;GCF_002592045.1;GCF_002723915.1;GCF_002723935.1;GCF_002723955.1;GCF_002723975.1;GCF_002723995.1
ID3148,Finegoldia,0,3,0,GCF_000010185.1;GCF_000159695.1;GCF_003182075.1
ID11930,Actinoalloteichus_RG1,0,2,0,GCF_001941625.1;GCF_002234535.1
ID11933,Actinoalloteichus_RG2,0,1,0,GCF_000239155.1
ID5809,Enterococcus_D_RG1,0,3,0,GCF_001297065.1;GCF_001544095.1;GCF_002140915.1
ID41886,B12,0,1,0,GCF_000383095.1
ID38297,Nitratireductor,0,4,0,GCF_000300335.1;GCF_000300515.1;GCF_000615975.1;GCF_001050155.1
ID34508,Methylocaldum,0,2,0,GCF_000427385.1;GCF_002005105.1
ID29086,Pseudomonas_F_RG2,1,1,1,GCF_900111835.1
ID6859,Bacillus_E_RG1,0,2,0,GCF_000169195.2;GCF_000374345.1
ID3874,Paenibacillus_RG5,3,5,0.6,GCF_000949425.1;GCF_001637205.1;GCF_001637225.1;GCF_001857945.1;GCF_900156375.1
ID6593,Bacillus_AA_RG1,0,6,0,GCF_000294775.2;GCF_000518885.1;GCF_000565285.1;GCF_001274725.1;GCF_001591465.1;GCF_003182355.1
ID33024,Shewanella_RG2,0,4,0,GCF_000013765.1;GCF_001957135.1;GCF_002075795.1;GCF_002873135.1
ID19720,Deinococcus_RG1,0,11,0,GCF_000020685.1;GCF_000701405.1;GCF_000701425.1;GCF_001007995.1;GCF_001485435.1;GCF_001507665.1;GCF_001949125.1;GCF_002017875.1;GCF_002198095.1;GCF_002901445.1;GCF_003028415.1
ID11920,Crossiella,0,0,#DIV/0!,
ID11628,Corynebacterium_RG4,2,5,0.4,GCF_000173655.1;GCF_001054325.1;GCF_001056295.1;GCF_001274895.1;GCF_001552415.1
ID11323,Gordonia_RG3,7,8,0.875,GCF_000192435.1;GCF_000333015.1;GCF_000333035.1;GCF_000344135.1;GCF_000423025.1;GCF_001305675.1;GCF_001592365.1;GCF_002993285.1
ID26347,Mucilaginibacter_RG2,0,4,0,GCA_002413785.1;GCF_002257585.1;GCF_002355435.1;GCF_900142915.1
ID26117,Sphingobacterium_RG1,0,8,0,GCA_002420705.1;GCA_002454415.1;GCA_002500745.1;GCF_000747525.1;GCF_002000245.1;GCF_002933815.1;GCF_003054045.1;GCF_003071065.1
ID29687,Amphritea,0,1,0,GCF_900111095.1
ID42074,Acetobacter_RG1,1,19,0.0526315789473684,GCF_000285275.1;GCF_000613285.1;GCF_000613865.1;GCF_000613905.1;GCF_000963925.1;GCF_000963945.1;GCF_000963965.1;GCF_000964225.1;GCF_001499675.1;GCF_001580535.1;GCF_001580615.1;GCF_001580915.1;GCF_001580995.1;GCF_001581005.1;GCF_001628715.1;GCF_001766235.1;GCF_002153605.1;GCF_002153655.1;GCF_002738225.1
ID27188,Lewinella_A_RG1,0,3,0,GCF_000373105.1;GCF_001625015.1;GCF_900110645.1
ID33058,Shewanella_RG3,1,14,0.0714285714285714,GCF_000014885.1;GCF_000016065.1;GCF_000018025.1;GCF_000018285.1;GCF_000019185.1;GCF_000019525.1;GCF_000091325.1;GCF_000172075.1;GCF_000518605.1;GCF_000518705.1;GCF_000518805.1;GCF_001957125.1;GCF_002005305.1;GCF_002836205.1
ID41470,Sphingorhabdus,0,8,0,GCA_002354635.1;GCA_002733865.1;GCA_002783865.1;GCF_001586275.1;GCF_002218195.1;GCF_002776575.1;GCF_900128895.1;GCF_900258045.1
ID4899,Desulfosporosinus_RG1,0,7,0,GCA_003513495.1;GCF_000231385.2;GCF_000235605.1;GCF_000244895.1;GCF_000765145.1;GCF_900100785.1;GCF_900129935.1
ID7068,Bacillus_I,2,2,1,GCF_900115845.1;GCF_900177535.1
ID13814,Rathayibacter,0,7,0,GCF_000425325.1;GCF_001423885.1;GCF_001634385.1;GCF_001995175.1;GCF_002932875.1;GCF_003044275.1;GCF_900177245.1
ID10220,PCC-7375,0,2,0,GCF_000316115.1;GCF_000482245.1
ID42403,Azospirillum_RG2,2,2,1,GCF_001315015.1;GCF_003119115.1
ID24751,Flavobacteriaceae_mixed_RG3,0,13,0,GCF_000430545.1;GCF_001693415.1;GCF_001889045.1;GCF_001936575.1;GCF_002120225.1;GCF_002813915.1;GCF_002836595.1;GCF_002954385.1;GCF_900105455.1;GCF_900105985.1;GCF_900119795.1;GCF_900198195.1;GCF_900239345.1
ID14275,Leucobacter,1,14,0.0714285714285714,GCA_002336855.1;GCF_000350525.1;GCF_000421845.1;GCF_000633415.1;GCF_000834055.1;GCF_000980875.1;GCF_001273835.1;GCF_001273845.1;GCF_001477055.1;GCF_001482305.1;GCF_002752355.1;GCF_002982315.1;GCF_900102345.1;GCF_900163635.1
ID35116,Paraburkholderia_C,0,2,0,GCF_000198775.1;GCF_002927045.1
ID34471,Methyloprofundus,0,2,0,GCF_002072955.1;GCF_002189065.1
ID41761,Sphingomonas_RG3,0,6,0,GCF_000241465.1;GCF_000241485.1;GCF_000251145.1;GCF_000797515.1;GCF_000803065.1;GCF_001423845.1
ID2057,Dorea_RG1,0,1,0,GCA_000433535.1
ID11592,Corynebacterium_RG5,7,9,0.777777777777778,GCF_000069945.1;GCF_000163435.1;GCF_000177535.2;GCF_000738175.1;GCF_000738265.1;GCF_000767255.1;GCF_001807485.1;GCF_001815985.1;GCF_900232865.1
ID10160,Leptolyngbya,3,3,1,GCF_000353285.1;GCF_001485215.1;GCF_001548435.1
ID39180,Microvirga_RG1,0,8,0,GCA_000517005.1;GCF_000262405.1;GCF_000518665.1;GCF_000739015.1;GCF_001017175.1;GCF_002741015.1;GCF_003151255.1;GCF_900102135.1
ID7434,Oceanobacillus_RG2,2,6,0.333333333333333,GCF_000011245.1;GCF_000340475.1;GCF_000750635.1;GCF_000821065.1;GCF_900162665.1;GCF_900166635.1
ID39978,Rhodobacteraceae_mixed_RG12,1,4,0.25,GCF_001038505.1;GCF_002760615.1;GCF_900176485.1;GCF_900188035.1
ID7024,Parageobacillus,1,2,0.5,GCF_001295365.1;GCF_900111865.1
ID4181,Paenibacillus_F,3,4,0.75,GCF_000411255.1;GCF_000739915.1;GCF_001541095.1;GCF_900107975.1
ID32346,Photobacterium_RG2,0,9,0,GCF_000331515.1;GCF_000940995.1;GCF_001029435.1;GCF_001029445.1;GCF_001939735.1;GCF_003025555.1;GCF_003025595.1;GCF_003026455.1;GCF_003026495.1
ID2313,Anaerocolumna_RG1,1,4,0.25,GCA_002434335.1;GCF_000702945.1;GCF_900142215.1;GCF_900143645.1
ID29226,Pseudomonas_B_RG1,4,3,1.33333333333333,GCF_000730625.1;GCF_001512295.1;GCF_001518815.1
ID40203,Rhodobacteraceae_mixed_RG13,0,5,0,GCF_000442275.2;GCF_003054285.1;GCF_900107015.1;GCF_900111945.1;GCF_900129235.1
ID29047,Pseudomonas_E_RG3,8,14,0.571428571428571,GCF_000418555.1;GCF_001567565.1;GCF_001941865.1;GCF_002197815.1;GCF_002741105.1;GCF_002803095.1;GCF_003008615.1;GCF_003052605.1;GCF_900101755.1;GCF_900102635.1;GCF_900104265.1;GCF_900106015.1;GCF_900115475.1;GCF_900115695.1
ID3489,Clostridium_F_RG1,0,4,0,GCF_001020205.1;GCF_001276985.1;GCF_001889325.1;GCF_002008345.1
ID4013,Paenibacillus_K,0,2,0,GCF_000374845.1;GCF_002021565.1
ID38716,Pleomorphomonadaceae_mixed,2,2,1,GCF_001720135.1;GCF_900231165.1
ID40314,Rhodobacteraceae_mixed_RG14,0,2,0,GCF_900111315.1;GCF_900115595.1
ID26993,Niastella_RG1,0,4,0,GCF_000246855.1;GCF_002077945.1;GCF_002078015.1;GCF_900110245.1
ID13957,Microbacteriaceae_mixed_RG4,0,7,0,GCF_000878135.1;GCF_001421165.1;GCF_001422285.1;GCF_001423105.1;GCF_001423905.1;GCF_001424645.1;GCF_001577365.1
ID30019,Teredinibacter_RG2,2,2,1,GCF_000023025.1;GCF_000379165.1
ID38993,Afipia,0,9,0,GCA_001897755.1;GCF_000178995.1;GCF_000218565.1;GCF_000308295.2;GCF_000314675.2;GCF_000314735.2;GCF_000336555.1;GCF_000497575.1;GCF_001425835.1
ID9691,Synechococcus_C_RG2,0,1,0,GCF_000153285.1
ID41865,Rhizorhabdus_RG1,0,6,0,GCF_000971055.1;GCF_001015195.1;GCF_001428605.1;GCF_001429065.1;GCF_002355275.1;GCF_900167915.1
ID15511,Luteipulveratus,0,2,0,GCF_001190945.1;GCF_001247745.1
ID11663,Segniliparus,2,2,1,GCF_000092825.1;GCF_000185725.2
ID32739,Alteromonadaceae_mixed_RG2,0,15,0,GCA_002691625.1;GCF_000020585.3;GCF_000172635.2;GCF_000213655.1;GCF_000378185.1;GCF_000730385.1;GCF_000753865.1;GCF_000808575.1;GCF_001757105.1;GCF_001758465.1;GCF_001885075.1;GCF_001953635.1;GCF_002993325.1;GCF_002993365.1;GCF_900129565.1
ID36327,Bordetella_C,7,10,0.7,GCF_001433395.1;GCF_001676705.1;GCF_001676725.1;GCF_001704295.1;GCF_002119685.1;GCF_002119725.1;GCF_002209485.1;GCF_002261215.1;GCF_002261225.1;GCF_002261425.1
ID40252,Rhodobacteraceae_mixed_RG15,0,4,0,GCA_001314805.1;GCF_000013565.1;GCF_000590925.1;GCF_003148775.1
ID22561,Bacteroides_RG1,0,21,0,GCA_002307035.1;GCA_002471185.1;GCA_002471195.1;GCF_000011065.1;GCF_000025985.1;GCF_000156195.1;GCF_000381365.1;GCF_000428105.1;GCF_000428125.1;GCF_000499785.1;GCF_000517545.1;GCF_000614145.1;GCF_001314995.1;GCF_001688725.2;GCF_002222615.2;GCF_002849695.1;GCF_900104585.1;GCF_900106755.1;GCF_900128905.1;GCF_900130125.1;GCF_900155865.1
ID36934,Rivicola,1,2,0.5,GCF_002002905.1;GCF_003201855.1
ID39371,Hyphomicrobium_RG1,0,3,0,GCF_000383415.1;GCF_000503895.1;GCF_900117455.1
ID4393,Tumebacillus_A,1,2,0.5,GCF_002162355.1;GCF_002243515.1
ID38384,Phyllobacterium,9,9,1,GCA_900473175.1;GCA_900473335.1;GCF_000282595.1;GCF_002764115.1;GCF_002980555.1;GCF_003010935.1;GCF_003010955.1;GCF_003010965.1;GCF_900104355.1
ID5749,Enterococcus_RG2,0,15,0,GCA_001465115.1;GCF_000407145.1;GCF_000407165.1;GCF_000407445.1;GCF_000633635.1;GCF_001730285.1;GCF_001730295.1;GCF_001730305.1;GCF_001730315.1;GCF_001730365.1;GCF_002140715.1;GCF_002141365.1;GCF_002148425.1;GCF_002174455.1;GCF_002197645.1
ID26579,Hymenobacter_RG1,0,4,0,GCF_002154225.1;GCF_002797555.1;GCF_900141805.1;GCF_900176135.1
ID24149,Nonlabens,0,13,0,GCA_002162835.1;GCF_000332115.1;GCF_000732625.1;GCF_000755285.1;GCF_000831385.1;GCF_001413925.1;GCF_002117125.1;GCF_002831625.1;GCF_002934445.1;GCF_002954355.1;GCF_002954765.1;GCF_002994045.1;GCF_900101765.1
ID15055,Cellulomonas_RG1,0,4,0,GCF_000092865.1;GCF_001462455.1;GCF_001552375.1;GCF_900114185.1
ID33246,Tatlockia_RG1,0,6,0,GCF_000621525.1;GCF_000756815.1;GCF_000953635.1;GCF_001467585.1;GCF_001467895.1;GCF_900167045.1
ID26640,Rufibacter,0,5,0,GCF_001078055.1;GCF_001310085.1;GCF_001577755.1;GCF_001647275.1;GCF_001647285.1
ID32285,Aliivibrio,0,4,0,GCF_000196495.1;GCF_001690985.1;GCF_002954705.1;GCF_002954715.1
ID14976,Promicromonospora,0,3,0,GCF_000385135.1;GCF_000515355.1;GCF_003058225.1
ID25607,Weeksellaceae_mixed_RG2,0,24,0,GCA_001898785.1;GCA_002297505.1;GCA_002337005.1;GCA_002345565.1;GCA_002383165.1;GCA_002476905.1;GCA_003248755.1;GCF_000367325.1;GCF_000426465.1;GCF_000428485.1;GCF_000735135.1;GCF_001521765.1;GCF_001643375.1;GCF_001675285.1;GCF_002023665.2;GCF_002023715.1;GCF_002024805.1;GCF_003058195.1;GCF_900102265.1;GCF_900108115.1;GCF_900110605.1;GCF_900141765.1;GCF_900142325.1;GCF_900167905.1
ID39895,Pseudooceanicola,0,9,0,GCA_002709085.1;GCF_000152725.1;GCF_000220565.1;GCF_000688295.1;GCF_000768315.1;GCF_002210105.1;GCF_002786295.1;GCF_900109195.1;GCF_900215355.1
ID33849,Lysobacter_RG2,0,6,0,GCA_001830245.1;GCF_000423325.1;GCF_000768335.1;GCF_000768345.1;GCF_000855665.1;GCF_900167055.1
ID33261,Tatlockia_RG2,0,5,0,GCF_000953655.1;GCF_001467025.1;GCF_001467745.1;GCF_002240035.1;GCF_900187355.1
ID3356,Acetobacterium_RG1,0,5,0,GCA_002841405.1;GCF_000247605.1;GCF_000472665.1;GCF_001766835.1;GCF_003260995.1
ID33280,Legionella_A_RG1,0,1,0,GCF_000512355.1
ID24637,Capnocytophaga_RG1,0,9,0,GCF_000023285.1;GCF_000379185.1;GCF_000827555.1;GCF_001553545.1;GCF_002302565.1;GCF_002302635.1;GCF_002999135.1;GCF_003054025.1;GCF_900446695.1
ID5652,Streptococcus_RG5,0,3,0,GCF_000187975.2;GCF_000686605.1;GCF_001642085.1
ID9917,Rivularia,3,3,1,GCA_002361335.1;GCF_000316665.1;GCF_002368095.1
ID33412,Francisellaceae_mixed,0,10,0,GCA_002095075.2;GCF_000008985.1;GCF_000156715.1;GCF_000764555.1;GCF_000815225.1;GCF_001042525.2;GCF_001653955.1;GCF_001885235.1;GCF_001895265.1;GCF_002211785.1
ID4182,Paenibacillus_H,1,1,1,GCF_002003265.1
ID3984,Paenibacillus_Q,2,3,0.666666666666667,GCF_000381905.1;GCF_001403875.1;GCF_900155685.1
ID38389,Paramesorhizobium,0,3,0,GCF_001558695.1;GCF_002980495.1;GCF_003217235.1
ID16318,Patulibacter_RG1,2,2,1,GCF_000420025.1;GCF_000519325.1
ID41618,Sphingobium_RG2,0,3,0,GCA_003248935.1;GCF_001757355.1;GCF_002953135.1
ID41319,Croceicoccus,0,6,0,GCA_002694745.1;GCF_001028705.1;GCF_001634625.1;GCF_001661675.2;GCF_001661915.1;GCF_001661965.1
ID1861,Blautia_A_RG2,0,2,0,GCA_900316115.1;GCF_001487165.1
ID4062,Paenibacillus_C_RG2,0,4,0,GCF_000513275.1;GCF_000971975.1;GCF_002741035.1;GCF_900112695.1
ID38517,Rhizobiaceae_mixed_RG5,1,6,0.166666666666667,GCA_002700095.1;GCF_000153465.1;GCF_000153705.1;GCF_000421645.1;GCF_002088275.1;GCF_900176465.1
ID4612,Selenomonas_A,0,10,0,GCA_002373045.1;GCA_002448495.1;GCF_000284095.1;GCF_000424065.1;GCF_000686945.1;GCF_000687995.1;GCF_000702005.1;GCF_900104055.1;GCF_900113715.1;GCF_900142515.1
ID40935,Asticcacaulis_RG1,0,3,0,GCA_002342035.1;GCF_000175215.2;GCF_000495855.1
ID7497,Lentibacillus_RG1,0,3,0,GCF_000224785.1;GCF_001307805.1;GCF_900112705.1
ID30003,Microbulbifer_RG1,3,8,0.375,GCF_000380565.1;GCF_001641755.2;GCF_001750105.1;GCF_003076275.1;GCF_900100355.1;GCF_900107725.1;GCF_900112305.1;GCF_900129095.1
ID42679,Thalassospira_RG2,0,13,0,GCA_002709775.1;GCF_000300235.2;GCF_000300275.1;GCF_000421265.1;GCF_000763295.1;GCF_000948415.1;GCF_001613795.1;GCF_001613805.1;GCF_001662875.1;GCF_002115745.1;GCF_002115785.1;GCF_002844235.1;GCF_002844275.1
ID4738,Succiniclasticum,0,5,0,GCA_002342505.1;GCA_003512125.1;GCA_900315345.1;GCA_900315925.1;GCF_900112895.1
ID45351,Minicystis,0,1,0,GCA_001931535.1
ID39878,Rhodobacteraceae_mixed_RG16,0,8,0,GCA_002282555.1;GCA_002366795.1;GCA_002708925.1;GCF_000423645.1;GCF_001458355.1;GCF_001458435.1;GCF_900100005.1;GCF_900110775.1
ID7558,Gracilibacillus_RG1,0,5,0,GCF_000377765.1;GCF_000521485.1;GCF_001458115.1;GCF_900114645.1;GCF_900143085.1
ID12081,Modestobacter,0,3,0,GCF_000306785.1;GCF_000761485.1;GCF_900107175.1
ID7013,Geobacillus,1,11,0.0909090909090909,GCF_000445995.2;GCF_000496575.1;GCF_000733845.1;GCF_000750005.1;GCF_000948285.1;GCF_001277805.1;GCF_001544135.1;GCF_001544315.1;GCF_001618685.1;GCF_002217655.1;GCF_002809955.1
ID13541,Streptomyces_B_RG2,1,1,1,GCF_900188405.1
ID42234,Roseomonas_RG1,0,4,0,GCF_000164635.1;GCF_001982615.1;GCF_002631185.1;GCF_003116135.1
ID1772,Pseudobutyrivibrio,0,12,0,GCA_000209815.1;GCA_002309345.1;GCF_000424005.1;GCF_000424305.1;GCF_000621865.1;GCF_000703005.1;GCF_900100545.1;GCF_900104335.1;GCF_900107545.1;GCF_900113655.1;GCF_900141825.1;GCF_900218035.1
ID45855,Desulfovibrio_F_RG1,0,5,0,GCA_000307955.1;GCA_002482565.1;GCF_000010665.1;GCF_000801335.2;GCF_001936595.1
ID32805,RQJ05,1,2,0.5,GCF_003063625.1;GCF_003286125.1
ID13832,Microbacteriaceae_mixed_RG5,0,8,0,GCF_000938265.1;GCF_001421485.1;GCF_001422485.1;GCF_001571005.1;GCF_002931235.1;GCF_900107435.1;GCF_900177685.1;GCF_900177765.1
ID26605,Solirubrum,0,2,0,GCF_002007105.1;GCF_003258365.1
ID9950,Chroogloeocystis,4,4,1,GCF_000317555.1;GCF_001904655.1;GCF_002939305.1;GCF_002964865.1
ID40989,Henriciella_RG1,0,5,0,GCA_002733705.1;GCF_000376805.1;GCF_002088935.1;GCF_002088945.1;GCF_002088975.1
ID11246,Rhodococcus_RG6,4,4,1,GCF_000686025.1;GCF_001426185.1;GCF_001894765.1;GCF_900111805.1
ID8030,Staphylococcus_RG4,0,3,0,GCF_002101335.1;GCF_002902385.1;GCF_900183575.1
ID35528,Noviherbaspirillum,0,5,0,GCF_000312045.1;GCF_000818395.1;GCF_001428545.1;GCF_002211445.1;GCF_900188095.1
ID14587,Glutamicibacter,1,5,0.2,GCA_003486025.1;GCF_000197735.1;GCF_001302565.1;GCF_002975405.1;GCF_900094805.1
ID9893,Chlorogloeopsis,1,1,1,GCF_000317285.1
ID33249,Tatlockia_RG3,0,2,0,GCF_000308315.1;GCF_001467625.1
ID10202,Nodosilinea,0,4,0,GCA_003241845.1;GCA_003249105.1;GCF_000309385.1;GCF_000763385.1
ID7048,Anoxybacillus,0,6,0,GCF_000833605.1;GCF_000836725.1;GCF_001187595.1;GCF_002197485.1;GCF_002742685.1;GCF_900111795.1
ID9849,Nostocaceae_mixed_RG6,0,2,0,GCF_000316625.1;GCF_001298445.1
ID21784,Brachyspira_RG1,0,9,0,GCF_000092845.1;GCF_000223215.1;GCF_000316195.1;GCF_000384655.1;GCF_000518245.1;GCF_001049755.1;GCF_001676785.2;GCF_001746205.1;GCF_002379365.1
ID11861,Umezawaea,1,1,1,GCF_003002815.1
ID26164,Sphingobacterium_RG2,0,13,0,GCA_002322865.1;GCA_002354335.1;GCF_000416985.1;GCF_000757725.1;GCF_000814685.1;GCF_001586775.1;GCF_002980525.1;GCF_002980575.1;GCF_900116225.1;GCF_900163865.1;GCF_900168125.1;GCF_900177625.1;GCF_900187125.1
ID31648,Proteus,0,9,0,GCF_000160755.1;GCF_001654855.1;GCF_001654965.1;GCF_002607735.1;GCF_002777965.1;GCF_003144325.1;GCF_003144395.1;GCF_003144405.1;GCF_003144535.1
ID6703,Bacillus_W_RG1,0,5,0,GCF_000759675.1;GCF_001591505.1;GCF_001940785.1;GCF_002272245.1;GCF_900103525.1
ID42161,Komagataeibacter,0,14,0,GCF_000182745.2;GCF_000285295.1;GCF_000613305.1;GCF_000964405.1;GCF_000964425.1;GCF_001571345.1;GCF_002906255.1;GCF_003206495.1;GCF_003207795.1;GCF_003207815.1;GCF_003207825.1;GCF_003207855.1;GCF_003207865.1;GCF_003207895.1
ID21128,Gemmata,0,1,0,GCA_000531095.1
ID32631,Pseudoalteromonas_RG2,3,3,1,GCF_001269985.1;GCF_002276045.1;GCF_900112265.1
ID29629,Marinomonas_RG1,9,9,1,GCF_000214215.1;GCF_000508165.1;GCF_000521805.1;GCF_001625355.1;GCF_003208215.1;GCF_003259175.1;GCF_003259225.1;GCF_900089775.1;GCF_900129155.1
